Time Apple Generated,Time Of Click,Apple Type,Location,Apple's Speed,Reaction Time
1436974249.925767,,good,Pot,,
1436974263.747823,,good,Pot,,
1436974264.346593,,good,Pot,,
1436974266.759741,,good,Pot,,
1436974269.164007,,good,Pot,,
1436974294.413214,,good,Pot,,
1436974296.813915,,good,Pot,,
1436974317.841061,,good,Pot,,
1436974320.843304,,good,Pot,,
1436974321.439178,,good,Pot,,
1436974326.244813,,good,Pot,,
1436974332.247522,,good,Pot,,
1436974334.648361,,good,Pot,,
1436974346.652596,,good,Pot,,
1436974352.657144,,good,Pot,,
1436974363.470819,,good,Pot,,
1436974382.712443,,good,Pot,,
1436974386.316753,,good,Pot,,
1436974387.520192,,good,Pot,,
1436974392.316874,,good,Pot,,
1436974401.308646,,good,Pot,,
1436974402.515927,,good,Pot,,
1436974405.505343,,good,Pot,,
1436974419.938272,,good,Pot,,
1436974422.936974,,good,Pot,,
1436974426.555612,,good,Pot,,
1436974430.158564,,good,Pot,,
1436974433.761684,,good,Pot,,
1436974437.370039,,good,Pot,,
1436974440.978537,,good,Pot,,
1436974452.403964,,good,Pot,,
1436974459.011794,,good,Pot,,
1436974463.836547,,good,Pot,,
1436974468.648209,,good,Pot,,
1436974478.273471,,good,Pot,,
1436974484.280914,,good,Pot,,
1436974491.490362,,good,Pot,,
1436974492.684291,,good,Pot,,
1436974493.283122,,good,Pot,,
1436974496.897449,,good,Pot,,
1436974497.498961,,good,Pot,,
1436974500.500512,,good,Pot,,
1436974503.5028,,good,Pot,,
1436974504.70664,,good,Pot,,
1436974506.506728,,good,Pot,,
1436974525.162861,,good,Pot,,
1436974559.398259,,good,Pot,,
1436974560.599362,,good,Pot,,
1436974563.005449,,good,Pot,,
1436974575.020288,,good,Pot,,
1436974577.41686,,good,Pot,,
1436974583.443158,,good,Pot,,
1436974585.854736,,good,Pot,,
1436974587.660559,,good,Pot,,
1436974591.867481,,good,Pot,,
1436974594.261182,,good,Pot,,
1436974600.27078,,good,Pot,,
1436974602.683855,,good,Pot,,
1436974614.113679,,good,Pot,,
1436974614.722028,,good,Pot,,
1436974618.332667,,good,Pot,,
1436974619.531828,,good,Pot,,
1436974620.742544,,good,Pot,,
1436974625.542695,,good,Pot,,
1436974637.545011,,good,Pot,,
1436974642.351652,,good,Pot,,
1436974645.35565,,good,Pot,,
1436974647.755771,,good,Pot,,
1436974651.357113,,good,Pot,,
1436974652.560646,,good,Pot,,
1436974657.965129,,good,Pot,,
1436974660.977095,,good,Pot,,
1436974665.789606,,good,Pot,,
1436974669.394791,,good,Pot,,
1436974670.596972,,good,Pot,,
1436974675.406928,,good,Pot,,
1436974683.807508,,good,Pot,,
1436974686.212031,,good,Pot,,
1436974692.234591,,good,Pot,,
1436974694.633041,,good,Pot,,
1436974696.435206,,good,Pot,,
1436974700.043877,,good,Pot,,
1436974709.644418,,good,Pot,,
1436974710.242608,,good,Pot,,
1436974710.848038,,good,Pot,,
1436974716.843827,,good,Pot,,
1436974717.446858,,good,Pot,,
1436974726.447852,,good,Pot,,
1436974727.649605,,good,Pot,,
1436974728.248173,,good,Pot,,
1436974730.650035,,good,Pot,,
1436974740.860976,,good,Pot,,
1436974752.291543,,good,Pot,,
1436974766.125896,,good,Pot,,
1436974771.552658,,good,Pot,,
1436974778.162358,,good,Pot,,
1436974787.155863,,good,Pot,,
1436974791.362355,,good,Pot,,
1436974797.962067,,good,Pot,,
1436974799.161406,,good,Pot,,
1436974802.759792,,good,Pot,,
1436974809.355801,,good,Pot,,
1436974811.154589,,good,Pot,,
1436974824.344676,,good,Pot,,
1436974832.148816,,good,Pot,,
1436974841.775394,,good,Pot,,
1436974845.381016,,good,Pot,,
1436974845.979117,,good,Pot,,
1436974850.77951,,good,Pot,,
1436974861.57943,,good,Pot,,
1436974872.997358,,good,Pot,,
1436974880.216051,,good,Pot,,
1436974882.613792,,good,Pot,,
1436974885.614576,,good,Pot,,
1436974901.826928,,good,Pot,,
1436974912.669634,,good,Pot,,
1436974916.263389,,good,Pot,,
1436974919.262325,,good,Pot,,
1436974921.062821,,good,Pot,,
1436974924.65441,,good,Pot,,
1436974925.25281,,good,Pot,,
1436974925.854794,,good,Pot,,
1436974927.061661,,good,Pot,,
1436974928.868927,,good,Pot,,
1436974949.275014,,good,Pot,,
1436974952.275793,,good,Pot,,
1436974952.878026,,good,Pot,,
1436974954.080259,,good,Pot,,
1436974957.077638,,good,Pot,,
1436974959.47362,,good,Pot,,
1436974960.673923,,good,Pot,,
1436974964.28021,,good,Pot,,
1436974971.493262,,good,Pot,,
1436974978.10574,,good,Pot,,
1436974979.90717,,good,Pot,,
1436974993.710841,,good,Pot,,
1436974996.092278,,good,Pot,,
1436975000.295139,,good,Pot,,
1436975006.281387,,good,Pot,,
1436975020.665073,,good,Pot,,
1436975023.065328,,good,Pot,,
1436975027.866185,,good,Pot,,
1436975034.477459,,good,Pot,,
1436975037.489514,,good,Pot,,
1436975043.484947,,good,Pot,,
1436975047.093105,,good,Pot,,
1436975051.90008,,good,Pot,,
1436975060.303262,,good,Pot,,
1436975066.293895,,good,Pot,,
1436975066.894823,,good,Pot,,
1436975074.704155,,good,Pot,,
1436975083.69797,,good,Pot,,
1436975087.291671,,good,Pot,,
1436975090.883399,,good,Pot,,
1436975091.478692,,good,Pot,,
1436975092.679036,,good,Pot,,
1436975098.096255,,good,Pot,,
1436975099.30226,,good,Pot,,
1436975099.897871,,good,Pot,,
1436975102.898312,,good,Pot,,
1436975108.302743,,good,Pot,,
1436975109.506063,,good,Pot,,
1436975117.925879,,good,Pot,,
1436975122.717841,,good,Pot,,
1436975123.317113,,good,Pot,,
1436975127.504084,,good,Pot,,
1436975129.305186,,good,Pot,,
1436975131.11792,,good,Pot,,
1436975134.12255,,good,Pot,,
1436975138.918277,,good,Pot,,
1436975153.324493,,good,Pot,,
1436975153.923754,,good,Pot,,
1436975162.94461,,good,Pot,,
1436975164.144844,,good,Pot,,
1436975171.931336,,good,Pot,,
1436975178.543187,,good,Pot,,
1436975181.544852,,good,Pot,,
1436975207.942971,,good,Pot,,
1436975222.346409,,good,Pot,,
1436975222.950747,,good,Pot,,
1436975234.945334,,good,Pot,,
1436975242.126055,,good,Pot,,
1436975245.115672,,good,Pot,,
1436975248.721213,,good,Pot,,
1436975252.929585,,good,Pot,,
1436975258.932739,,good,Pot,,
1436975269.145979,,good,Pot,,
1436975278.141121,,good,Pot,,
1436975280.544937,,good,Pot,,
1436975301.578731,,good,Pot,,
1436975307.578641,,good,Pot,,
1436975308.173855,,good,Pot,,
1436975309.378561,,good,Pot,,
1436975309.98012,,good,Pot,,
1436975318.996392,,good,Pot,,
1436975325.597712,,good,Pot,,
1436975326.793836,,good,Pot,,
1436975327.39515,,good,Pot,,
1436975329.813792,,good,Pot,,
1436975331.014989,,good,Pot,,
1436975336.447621,,good,Pot,,
1436975337.649586,,good,Pot,,
1436975358.639578,,good,Pot,,
1436975363.438803,,good,Pot,,
1436975369.433477,,good,Pot,,
1436975374.242483,,good,Pot,,
1436975376.044931,,good,Pot,,
1436975376.638038,,good,Pot,,
1436975378.431863,,good,Pot,,
1436975379.031283,,good,Pot,,
1436975383.839846,,good,Pot,,
1436975400.661074,,good,Pot,,
1436975407.254485,,good,Pot,,
1436975409.647712,,good,Pot,,
1436975410.24099,,good,Pot,,
1436975412.640831,,good,Pot,,
1436975419.864304,,good,Pot,,
1436975420.46699,,good,Pot,,
1436975421.067904,,good,Pot,,
1436975433.104767,,good,Pot,,
1436975443.918411,,good,Pot,,
1436975450.526634,,good,Pot,,
1436975459.541202,,good,Pot,,
1436975463.76865,,good,Pot,,
1436975467.378615,,good,Pot,,
1436975472.786451,,good,Pot,,
1436975473.990187,,good,Pot,,
1436975474.589958,,good,Pot,,
1436975477.593944,,good,Pot,,
1436980690.95003,,good,Pot,,
1436980692.163788,,good,Pot,,
1436980695.17591,,good,Pot,,
1436980700.712934,,good,Pot,,
1436980704.331271,,good,Pot,,
